claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
166635,Anne Rice was born in the 1950's.,Refuted,"[[[191668,202485,""Anne_Rice"",0]]]",,166635,Anne Rice was born in the 1950's.,Refuted,,,,,,
170949,Smriti Mandhana is an Indian cricketer born in July.,Supported,"[[[197250,207330,""Smriti_Mandhana"",0]],[[197283,207360,""Smriti_Mandhana"",0]]]",,170949,Smriti Mandhana is an Indian cricketer born in July.,Supported,,,,,,
206454,Uta Hagan has a middle name.,Supported,"[[[244116,245204,""Uta_Hagen"",0]]]",,206454,Uta Hagan has a middle name.,Supported,,,,,,
41935,Trollhunters was created by Ron Howard.,Refuted,"[[[58217,68445,""Trollhunters"",0]]]",,41935,Trollhunters was created by Ron Howard.,Refuted,,,,,,
63201,Mary of Teck was never queen mother.,Refuted,"[[[201026,210481,""Mary_of_Teck"",12]],[[203833,212761,""Mary_of_Teck"",12]],[[206242,214648,""Mary_of_Teck"",12]],[[315529,304775,""Mary_of_Teck"",12]],[[315529,304776,""Mary_of_Teck"",13],[315529,304776,""George_VI"",0]],[[315535,304779,""Mary_of_Teck"",12]]]",,63201,Mary of Teck was never queen mother.,Refuted,,,,,,
109145,Caesar is an adaptation of Shakespeare's Julius Caesar.,Supported,"[[[128024,142729,""Caesar_-LRB-Mercury_Theatre-RRB-"",0]]]",,109145,Caesar is an adaptation of Shakespeare's Julius Caesar.,Supported,,,,,,
35030,Lee Daniels received a nomination for Best Director.,Supported,"[[[51205,60944,""Lee_Daniels"",1]]]",,35030,Lee Daniels received a nomination for Best Director.,Supported,,,,,,
61106,A View to a Kill is the third James Bond film written by John Glen.,Refuted,"[[[77619,89067,""A_View_to_a_Kill"",5]],[[77619,89068,""A_View_to_a_Kill"",6]]]",,61106,A View to a Kill is the third James Bond film written by John Glen.,Refuted,,,,,,
179038,Congressional Space Medal of Honor is awarded based on recommendations from the Administrator of the space program.,Supported,"[[[207695,215913,""Congressional_Space_Medal_of_Honor"",1]]]",,179038,Congressional Space Medal of Honor is awarded based on recommendations from the Administrator of the space program.,Supported,,,,,,
4100,Sonny & Cher began in the mid-1930's.,Supported,"[[[20327,24889,""Sonny_&_Cher"",1]],[[20327,24890,""Sonny_&_Cher"",0]]]",,4100,Sonny & Cher began in the mid-1930's.,Supported,,,,,,
128631,Georges Gilles de la Tourette failed to describe symptoms.,Refuted,"[[[150656,165518,""Georges_Gilles_de_la_Tourette"",11]],[[150658,165519,""Georges_Gilles_de_la_Tourette"",11]]]",,128631,Georges Gilles de la Tourette failed to describe symptoms.,Refuted,,,,,,
171643,Dave Gibbons has always been unable to make art.,Refuted,"[[[198071,208012,""Dave_Gibbons"",0]]]",,171643,Dave Gibbons has always been unable to make art.,Refuted,,,,,,
83662,Billie Joe Armstrong was born on the 18th.,Refuted,"[[[100703,114000,""Billie_Joe_Armstrong"",0]]]",,83662,Billie Joe Armstrong was born on the 18th.,Refuted,,,,,,
49458,B. R. Ambedkar was born in 1895.,Refuted,"[[[65976,76838,""B._R._Ambedkar"",0]]]",,49458,B. R. Ambedkar was born in 1895.,Refuted,,,,,,
46959,Quay premiered in the 2010s.,Supported,"[[[63279,74007,""Quay_-LRB-film-RRB-"",1]]]",,46959,Quay premiered in the 2010s.,Supported,,,,,,
76348,"Sonny Bono died on February 16, 1935.",Refuted,"[[[93200,106130,""Sonny_Bono"",0]],[[93200,106131,""Sonny_Bono"",1]],[[93203,106134,""Sonny_Bono"",0]],[[93203,106135,""Sonny_Bono"",1]]]",,76348,"Sonny Bono died on February 16, 1935.",Refuted,,,,,,
102020,Mount Hood is in the Andes.,Refuted,"[[[119756,133866,""Mount_Hood"",0]],[[119756,133867,""Mount_Hood"",3]],[[119756,133868,""Mount_Hood"",2]]]",,102020,Mount Hood is in the Andes.,Refuted,,,,,,
62301,Aphrodite is the daughter of a demigod in Homer's Iliad.,Refuted,"[[[78754,90317,""Aphrodite"",7]]]",,62301,Aphrodite is the daughter of a demigod in Homer's Iliad.,Refuted,,,,,,
144527,The Gifted fails to be a television series.,Refuted,"[[[167765,181535,""The_Gifted_-LRB-TV_series-RRB-"",0]],[[167766,181536,""The_Gifted_-LRB-TV_series-RRB-"",0]]]",,144527,The Gifted fails to be a television series.,Refuted,,,,,,
166853,Drake Bell doesn't sing.,Refuted,"[[[194382,204778,""Drake_Bell"",12],[194382,204778,""Found_a_Way"",0]],[[194388,204783,""Drake_Bell"",12],[194388,204783,""Found_a_Way"",0]]]",,166853,Drake Bell doesn't sing.,Refuted,,,,,,
141683,Super Bowl XLV was played at Cowboys Stadium in Texas.,Supported,"[[[164741,178950,""Super_Bowl_XLV"",2]]]",,141683,Super Bowl XLV was played at Cowboys Stadium in Texas.,Supported,,,,,,
156075,Aarhus is located on the west coast of the Jutland peninsula.,Refuted,"[[[180133,192665,""Aarhus"",1]]]",,156075,Aarhus is located on the west coast of the Jutland peninsula.,Refuted,,,,,,
140462,SpongeBob SquarePants is a series.,Supported,"[[[163435,177673,""SpongeBob_SquarePants"",0]],[[163435,177674,""SpongeBob_SquarePants"",2]],[[163435,177675,""SpongeBob_SquarePants"",7]]]",,140462,SpongeBob SquarePants is a series.,Supported,,,,,,
12483,Richard Dawson was the host of Family Feud in the 1970s in the United States.,Supported,"[[[27719,33955,""Richard_Dawson"",1]]]",,12483,Richard Dawson was the host of Family Feud in the 1970s in the United States.,Supported,,,,,,
207260,The rate of endometrial cancer has gone up in a number of countries.,Refuted,"[[[245092,246006,""Endometrial_cancer"",26]]]",,207260,The rate of endometrial cancer has gone up in a number of countries.,Refuted,,,,,,
70178,Richard Dawson was on American television.,Supported,"[[[86847,99305,""Richard_Dawson"",1],[86847,99305,""Family_Feud"",0]]]",,70178,Richard Dawson was on American television.,Supported,,,,,,
204627,"Rio's sequel was released on April 11, 2014.",Supported,"[[[241669,243193,""Rio_-LRB-2011_film-RRB-"",20]]]",,204627,"Rio's sequel was released on April 11, 2014.",Supported,,,,,,
64898,Jack Lowden acts.,Supported,"[[[82046,93846,""Jack_Lowden"",0]],[[82046,93847,""Jack_Lowden"",1]],[[82046,93848,""Jack_Lowden"",4]],[[82046,93849,""Jack_Lowden"",5]],[[82046,93850,""Jack_Lowden"",9]],[[82046,93851,""Jack_Lowden"",12]]]",,64898,Jack Lowden acts.,Supported,,,,,,
150044,AMGTV is an adult-oriented television network.,Refuted,"[[[173863,187043,""AMGTV"",0]]]",,150044,AMGTV is an adult-oriented television network.,Refuted,,,,,,
19951,"The Nottingham Forest F.C. is based outside Nottingham, England.",Refuted,"[[[35747,43299,""Nottingham_Forest_F.C."",0]]]",,19951,"The Nottingham Forest F.C. is based outside Nottingham, England.",Refuted,,,,,,
155006,Jamie Babbit directed The Quiet.,Supported,"[[[179072,191617,""The_Quiet"",0]]]",,155006,Jamie Babbit directed The Quiet.,Supported,,,,,,
201757,North Vietnam was officially called the Democratic Republic of Congo.,Refuted,"[[[237504,239708,""North_Vietnam"",0]]]",,201757,North Vietnam was officially called the Democratic Republic of Congo.,Refuted,,,,,,
209101,Sennacherib's youngest son was Esarhaddon.,Supported,"[[[247530,247817,""Sennacherib"",2]]]",,209101,Sennacherib's youngest son was Esarhaddon.,Supported,,,,,,
140032,Georges Gilles de la Tourette failed to describe symptoms in nine patients.,Refuted,"[[[163001,177221,""Georges_Gilles_de_la_Tourette"",11]]]",,140032,Georges Gilles de la Tourette failed to describe symptoms in nine patients.,Refuted,,,,,,
71232,"Pharmacology is concerned with the research, discovery, and characterization of chemicals which show biological effects.",Supported,"[[[87909,100425,""Pharmacology"",10]]]",,71232,"Pharmacology is concerned with the research, discovery, and characterization of chemicals which show biological effects.",Supported,,,,,,
133512,The 14th Dalai Lama fled to Japan during the Tibetan uprising.,Refuted,"[[[156060,170699,""14th_Dalai_Lama"",10]]]",,133512,The 14th Dalai Lama fled to Japan during the Tibetan uprising.,Refuted,,,,,,
10262,The English Wikipedia is an edition of a free online chat room.,Refuted,"[[[25204,31085,""English_Wikipedia"",0]]]",,10262,The English Wikipedia is an edition of a free online chat room.,Refuted,,,,,,
138204,Riddick is in a film.,Supported,"[[[160997,175452,""Riddick_-LRB-character-RRB-"",0]],[[161006,175467,""Riddick_-LRB-character-RRB-"",0]]]",,138204,Riddick is in a film.,Supported,,,,,,
187213,The Hurt Locker is an American film from 2008.,Supported,"[[[218414,224706,""The_Hurt_Locker"",0]]]",,187213,The Hurt Locker is an American film from 2008.,Supported,,,,,,
118545,Overexposed is a car.,Refuted,"[[[139085,154157,""Overexposed_-LRB-album-RRB-"",0]]]",,118545,Overexposed is a car.,Refuted,,,,,,
208148,Easy A is an American teen comedy poem.,Refuted,"[[[246274,246819,""Easy_A"",0]]]",,208148,Easy A is an American teen comedy poem.,Refuted,,,,,,
17156,Lee Daniels directed a film.,Supported,"[[[41952,50455,""Lee_Daniels"",0]],[[44581,53249,""Lee_Daniels"",0]],[[44581,53250,""Lee_Daniels"",1],[44581,53250,""Precious_-LRB-film-RRB-"",0]],[[44581,53251,""Lee_Daniels"",4],[44581,53251,""The_Butler"",0]],[[46772,55792,""Lee_Daniels"",1],[46772,55792,""Precious_-LRB-film-RRB-"",0]],[[46772,55793,""Lee_Daniels"",4],[46772,55793,""The_Butler"",0]],[[302222,293252,""Lee_Daniels"",1],[302222,293252,""Precious_-LRB-film-RRB-"",0]],[[304034,294903,""Lee_Daniels"",1],[304034,294903,""Precious_-LRB-film-RRB-"",0]],[[304034,294904,""Lee_Daniels"",4],[304034,294904,""The_Butler"",0]],[[304037,294906,""Lee_Daniels"",1],[304037,294906,""Precious_-LRB-film-RRB-"",0]],[[304037,294907,""Lee_Daniels"",4],[304037,294907,""The_Butler"",0]]]",,17156,Lee Daniels directed a film.,Supported,,,,,,
125491,Hot Right Now is from the album Escape from Planet Monday.,Refuted,"[[[147174,162159,""Hot_Right_Now"",0]]]",,125491,Hot Right Now is from the album Escape from Planet Monday.,Refuted,,,,,,
6497,Louie (season 1)'s creator is Louis C.K.,Supported,"[[[23262,28664,""Louie_-LRB-season_1-RRB-"",7]]]",,6497,Louie (season 1)'s creator is Louis C.K.,Supported,,,,,,
143029,Tottenham Hotspur F.C. was founded in 1965.,Refuted,"[[[166091,180024,""Tottenham_Hotspur_F.C."",5]]]",,143029,Tottenham Hotspur F.C. was founded in 1965.,Refuted,,,,,,
126678,The Colosseum is a wrestler from Italy.,Refuted,"[[[148535,163550,""Colosseum"",0]],[[148535,163551,""Colosseum"",1]],[[148535,163552,""Colosseum"",9]],[[148535,163553,""Colosseum"",21]],[[148535,163554,""Colosseum"",22]],[[148535,163555,""Colosseum"",44]]]",,126678,The Colosseum is a wrestler from Italy.,Refuted,,,,,,
130946,Rabies is a foodborne illness.,Refuted,"[[[153213,167979,""Rabies"",9]],[[153213,167980,""Rabies"",12]],[[153213,167981,""Rabies"",13]]]",,130946,Rabies is a foodborne illness.,Refuted,,,,,,
149502,In 2004 Paramore formed.,Supported,"[[[173300,186559,""Paramore"",0]]]",,149502,In 2004 Paramore formed.,Supported,,,,,,
194480,Tilda Swinton is a performance artist and model.,Supported,"[[[227792,232157,""Tilda_Swinton"",0]]]",,194480,Tilda Swinton is a performance artist and model.,Supported,,,,,,
204032,Down With Love is only a horror movie.,Refuted,"[[[240862,242461,""Down_with_Love"",0]]]",,204032,Down With Love is only a horror movie.,Refuted,,,,,,
134242,Andrew Kevin Walker is from North America.,Supported,"[[[156786,171393,""Andrew_Kevin_Walker"",0]]]",,134242,Andrew Kevin Walker is from North America.,Supported,,,,,,
113712,Saw II was released in a format.,Supported,"[[[133616,148474,""Saw_II"",17]],[[133616,148475,""Saw_II"",20]]]",,113712,Saw II was released in a format.,Supported,,,,,,
187565,Dan Brown is the author of a bestselling novel from 2003.,Supported,"[[[218847,225032,""Dan_Brown"",0]]]",,187565,Dan Brown is the author of a bestselling novel from 2003.,Supported,,,,,,
121709,Danger UXB is a desk.,Refuted,"[[[142905,158027,""Danger_UXB"",0]]]",,121709,Danger UXB is a desk.,Refuted,,,,,,
185429,CHiPs is exclusively a German film.,Refuted,"[[[216112,222826,""CHiPs_-LRB-film-RRB-"",0]]]",,185429,CHiPs is exclusively a German film.,Refuted,,,,,,
159326,Weill Cornell Medicine has no history of being related to the field of education.,Refuted,"[[[183689,195682,""Weill_Cornell_Medicine"",0],[183689,195682,""Medical_school"",0]],[[183689,195683,""Weill_Cornell_Medicine"",4],[183689,195683,""Medical_school"",0]]]",,159326,Weill Cornell Medicine has no history of being related to the field of education.,Refuted,,,,,,
86109,The Beguiled is based on a novel set in the Mexican South.,Refuted,"[[[103277,116649,""The_Beguiled_-LRB-1971_film-RRB-"",1],[103277,116649,""Southern_Gothic"",0]]]",,86109,The Beguiled is based on a novel set in the Mexican South.,Refuted,,,,,,
178159,The World Trade Center opened in NYC.,Supported,"[[[206512,214855,""World_Trade_Center_-LRB-1973\u20132001-RRB-"",1],[206512,214855,""World_Trade_Center_-LRB-1973\u20132001-RRB-"",0]]]",,178159,The World Trade Center opened in NYC.,Supported,,,,,,
186323,One novel is the basis for The Hunchback of Notre Dame.,Supported,"[[[217290,223910,""The_Hunchback_of_Notre_Dame_-LRB-1923_film-RRB-"",5]]]",,186323,One novel is the basis for The Hunchback of Notre Dame.,Supported,,,,,,
159093,Guatemala was in a civil war from 1960 to 1996.,Supported,"[[[183434,195433,""Guatemala"",16]]]",,159093,Guatemala was in a civil war from 1960 to 1996.,Supported,,,,,,
119362,The IPhone 4 is a computer that is mobile and personal.,Supported,"[[[140280,155303,""IPhone_4"",0],[140280,155303,""Smartphone"",0]],[[140280,155304,""IPhone_4"",11],[140280,155304,""Smartphone"",0]]]",,119362,The IPhone 4 is a computer that is mobile and personal.,Supported,,,,,,
86133,Rabies is a disease.,Supported,"[[[103304,116677,""Rabies"",0]],[[103304,116678,""Rabies"",4]],[[103304,116679,""Rabies"",12]],[[103304,116680,""Rabies"",16]],[[103304,116681,""Rabies"",22]],[[103304,116682,""Rabies"",34]]]",,86133,Rabies is a disease.,Supported,,,,,,
76666,Bruce Shand only has a first and last name.,Refuted,"[[[93539,106491,""Bruce_Shand"",0]]]",,76666,Bruce Shand only has a first and last name.,Refuted,,,,,,
179025,Jerry Robinson mentored Steve Ditko.,Supported,"[[[207671,215894,""Steve_Ditko"",3]]]",,179025,Jerry Robinson mentored Steve Ditko.,Supported,,,,,,
65437,Philomena is American.,Refuted,"[[[82122,93908,""Philomena_-LRB-film-RRB-"",0]]]",,65437,Philomena is American.,Refuted,,,,,,
71848,Raja Hindustani is a drama romance movie from 1996.,Supported,"[[[88536,101155,""Raja_Hindustani"",0]]]",,71848,Raja Hindustani is a drama romance movie from 1996.,Supported,,,,,,
184060,Kenneth Lonergan was born in October.,Supported,"[[[214261,221340,""Kenneth_Lonergan"",0]]]",,184060,Kenneth Lonergan was born in October.,Supported,,,,,,
154884,The Concert for Bangladesh is seen as a highly successful and influential humanitarian aid project.,Supported,"[[[178940,191486,""The_Concert_for_Bangladesh"",13]]]",,154884,The Concert for Bangladesh is seen as a highly successful and influential humanitarian aid project.,Supported,,,,,,
24118,Littlefinger is the nickname for Petyr Baelish.,Supported,"[[[40065,48200,""Petyr_Baelish"",0]]]",,24118,Littlefinger is the nickname for Petyr Baelish.,Supported,,,,,,
45018,Chris Paul is a point guard for the Lakers.,Refuted,"[[[23639,29223,""Chris_Paul"",0]],[[299577,290973,""Chris_Paul"",0]],[[299584,290977,""Chris_Paul"",0],[299584,290977,""Chris_Paul"",1]]]",,45018,Chris Paul is a point guard for the Lakers.,Refuted,,,,,,
125322,Among the teams in the Atlantic Division of the National Basketball Association's Eastern Conference are the New York Knicks.,Supported,"[[[146989,161960,""New_York_Knicks"",1]]]",,125322,Among the teams in the Atlantic Division of the National Basketball Association's Eastern Conference are the New York Knicks.,Supported,,,,,,
88365,Adam Sandler is absent from the cast of Reign Over Me.,Refuted,"[[[105591,119039,""Reign_Over_Me"",1]]]",,88365,Adam Sandler is absent from the cast of Reign Over Me.,Refuted,,,,,,
51379,The Siege of Fort Stanwix took place.,Supported,"[[[67719,78548,""Siege_of_Fort_Stanwix"",0]]]",,51379,The Siege of Fort Stanwix took place.,Supported,,,,,,
11404,Garden State was an official selection.,Supported,"[[[25350,31266,""Garden_State_-LRB-film-RRB-"",6]],[[26647,32708,""Garden_State_-LRB-film-RRB-"",6]],[[28971,35350,""Garden_State_-LRB-film-RRB-"",6]],[[302663,293654,""Garden_State_-LRB-film-RRB-"",6]],[[304206,295049,""Garden_State_-LRB-film-RRB-"",6]],[[304552,295372,""Garden_State_-LRB-film-RRB-"",6]]]",,11404,Garden State was an official selection.,Supported,,,,,,
166629,Anne Rice was born in New Orleans in the 70's.,Refuted,"[[[191660,202480,""Anne_Rice"",0]]]",,166629,Anne Rice was born in New Orleans in the 70's.,Refuted,,,,,,
218109,The Indian National Congress was founded only outside of India.,Refuted,"[[[260846,259176,""Indian_National_Congress"",8],[260846,259176,""Mumbai"",0]]]",,218109,The Indian National Congress was founded only outside of India.,Refuted,,,,,,
94637,TV Choice is a roadshow series.,Refuted,"[[[112095,125900,""TV_Choice"",0]],[[112095,125901,""TV_Choice"",1]]]",,94637,TV Choice is a roadshow series.,Refuted,,,,,,
124050,Kung Fu Panda was released in theaters in 2006.,Refuted,"[[[145579,160578,""Kung_Fu_Panda"",15]]]",,124050,Kung Fu Panda was released in theaters in 2006.,Refuted,,,,,,
223774,The Barrow Gang is a criminal organization that Ralph Fults was associated with.,Supported,"[[[267473,264172,""Ralph_Fults"",0]],[[267474,264173,""Ralph_Fults"",0]]]",,223774,The Barrow Gang is a criminal organization that Ralph Fults was associated with.,Supported,,,,,,
75702,Shomu Mukherjee died on a tour of duty.,Refuted,"[[[92508,105269,""Shomu_Mukherjee"",9]]]",,75702,Shomu Mukherjee died on a tour of duty.,Refuted,,,,,,
10890,Menace II Society is exclusively a TV series.,Refuted,"[[[26087,32085,""Menace_II_Society"",0]],[[26087,32086,""Menace_II_Society"",1]],[[26087,32087,""Menace_II_Society"",2]]]",,10890,Menace II Society is exclusively a TV series.,Refuted,,,,,,
44383,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,Supported,"[[[60789,71269,""Rachel_Green"",0],[60789,71269,""Friends"",0]]]",,44383,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,Supported,,,,,,
