claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
71687,David Packouz was born in 1989.,Refuted,"[[[88386,101002,""David_Packouz"",0]],[[88386,101003,""David_Packouz"",3]]]",,71687,David Packouz was born in 1989.,Refuted,,,,,,
80148,Castlevania came out in Japan in 1990.,Refuted,"[[[97115,110301,""Castlevania_-LRB-1986_video_game-RRB-"",0]]]",,80148,Castlevania came out in Japan in 1990.,Refuted,,,,,,
164420,Carey Hayes is illiterate.,Refuted,"[[[189100,200432,""Carey_Hayes"",0]]]",,164420,Carey Hayes is illiterate.,Refuted,,,,,,
75871,Luis Fonsi is Puerto Rican.,Supported,"[[[92681,105509,""Luis_Fonsi"",0]]]",,75871,Luis Fonsi is Puerto Rican.,Supported,,,,,,
114984,Shut Up debuted at number 33.,Refuted,"[[[136373,151180,""Shut_Up_-LRB-Stormzy_song-RRB-"",6]]]",,114984,Shut Up debuted at number 33.,Refuted,,,,,,
7546,Brown University's main campus is located in the most populous city in Rhode Island.,Supported,"[[[12247,15340,""Brown_University"",19],[12247,15340,""Providence,_Rhode_Island"",0]]]",,7546,Brown University's main campus is located in the most populous city in Rhode Island.,Supported,,,,,,
227775,"Lyon's population has never increased above 500,000.",Refuted,"[[[271666,267496,""Lyon"",4]]]",,227775,"Lyon's population has never increased above 500,000.",Refuted,,,,,,
194904,Stripes had Conrad Dunn featured in it.,Supported,"[[[228481,232658,""Stripes_-LRB-film-RRB-"",1],[228481,232658,""Conrad_Dunn"",1]]]",,194904,Stripes had Conrad Dunn featured in it.,Supported,,,,,,
102751,Neil Diamond is not a songwriter.,Refuted,"[[[120636,134877,""Neil_Diamond"",0]],[[120636,134878,""Neil_Diamond"",1]],[[120641,134887,""Neil_Diamond"",0]],[[120641,134889,""Neil_Diamond"",8],[120641,134889,""America_-LRB-Neil_Diamond_song-RRB-"",0],[120641,134889,""Desiree_-LRB-song-RRB-"",0],[120641,134889,""Heartlight_-LRB-song-RRB-"",0],[120641,134889,""If_You_Know_What_I_Mean"",0],[120641,134889,""Longfellow_Serenade"",0],[120641,134889,""Longfellow_Serenade"",1],[120641,134889,""Song_Sung_Blue"",0]],[[120641,134890,""Neil_Diamond"",9],[120641,134890,""Sweet_Caroline"",0]]]",,102751,Neil Diamond is not a songwriter.,Refuted,,,,,,
84272,Mud has a Canadian in its cast.,Refuted,"[[[101314,114548,""Mud_-LRB-2012_film-RRB-"",1],[101314,114548,""Tye_Sheridan"",0],[101314,114548,""Matthew_McConaughey"",0],[101314,114548,""Jacob_Lofland"",0],[101314,114548,""Sam_Shepard"",0],[101314,114548,""Reese_Witherspoon"",0]]]",,84272,Mud has a Canadian in its cast.,Refuted,,,,,,
7436,"Simon Pegg was born on February 14th, 1860.",Refuted,"[[[12036,15081,""Simon_Pegg"",0]]]",,7436,"Simon Pegg was born on February 14th, 1860.",Refuted,,,,,,
87161,Andrew Moray led an uprising against occupation in 1397.,Refuted,"[[[104334,117767,""Andrew_Moray"",2],[104334,117767,""Andrew_Moray"",3],[104334,117767,""Battle_of_Stirling_Bridge"",1]]]",,87161,Andrew Moray led an uprising against occupation in 1397.,Refuted,,,,,,
180722,Victoria (Dance Exponents song) peaked at number 10 on the New Zealand Singles chart.,Refuted,"[[[209755,217545,""Victoria_-LRB-Dance_Exponents_song-RRB-"",1]]]",,180722,Victoria (Dance Exponents song) peaked at number 10 on the New Zealand Singles chart.,Refuted,,,,,,
327,Donald Duck typically wears a cap.,Supported,"[[[15699,19557,""Donald_Duck"",2]]]",,327,Donald Duck typically wears a cap.,Supported,,,,,,
187323,"Diana, Princess of Wales divorced.",Supported,"[[[218567,224818,""Diana,_Princess_of_Wales"",17]]]",,187323,"Diana, Princess of Wales divorced.",Supported,,,,,,
74163,"George III of the United Kingdom experienced Great Britain as a dominant European power, including over the territories it controlled in America and India.",Refuted,"[[[90945,103630,""George_III_of_the_United_Kingdom"",7]]]",,74163,"George III of the United Kingdom experienced Great Britain as a dominant European power, including over the territories it controlled in America and India.",Refuted,,,,,,
79688,Men in Black II is a 2007 film.,Refuted,"[[[96665,109808,""Men_in_Black_II"",0]]]",,79688,Men in Black II is a 2007 film.,Refuted,,,,,,
18794,"On October 11, 1977, Matt Bomer was born.",Supported,"[[[34431,41749,""Matt_Bomer"",0]]]",,18794,"On October 11, 1977, Matt Bomer was born.",Supported,,,,,,
94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,"[[[112222,126054,""P.S._I_Love_You_-LRB-film-RRB-"",0]]]",,94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,,,,,,
69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,"[[[86349,98754,""Johann_Wolfgang_von_Goethe"",12]]]",,69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,,,,,,
7105,Zac Efron is Somali.,Refuted,"[[[24019,29727,""Zac_Efron"",0]]]",,7105,Zac Efron is Somali.,Refuted,,,,,,
64067,Sausage Party was only directed by Donald Trump.,Refuted,"[[[80512,92359,""Sausage_Party"",0]]]",,64067,Sausage Party was only directed by Donald Trump.,Refuted,,,,,,
188581,Pitch Perfect 2 is a bill.,Refuted,"[[[220129,225986,""Pitch_Perfect_2"",0]]]",,188581,Pitch Perfect 2 is a bill.,Refuted,,,,,,
21405,Brie Larson is an anarchist.,Refuted,"[[[37179,44969,""Brie_Larson"",0]]]",,21405,Brie Larson is an anarchist.,Refuted,,,,,,
41571,"In Stanley Park, lots of trees have been replanted.",Supported,"[[[57860,68098,""Stanley_Park"",16]]]",,41571,"In Stanley Park, lots of trees have been replanted.",Supported,,,,,,
39605,Neil Diamond is a musician.,Supported,"[[[55903,65991,""Neil_Diamond"",0]],[[55903,65992,""Neil_Diamond"",2]],[[55903,65993,""Neil_Diamond"",3]],[[55903,65994,""Neil_Diamond"",6]]]",,39605,Neil Diamond is a musician.,Supported,,,,,,
91139,Salt River Valley is on the Utah-Arizona border.,Refuted,"[[[108478,122083,""Salt_River_Valley"",0]]]",,91139,Salt River Valley is on the Utah-Arizona border.,Refuted,,,,,,
8504,Jenna Jameson has been photographed.,Supported,"[[[13805,17291,""Jenna_Jameson"",12]]]",,8504,Jenna Jameson has been photographed.,Supported,,,,,,
1666,Ed Wood is about the eponymous filmmaker.,Supported,"[[[17401,21530,""Ed_Wood_-LRB-film-RRB-"",0]],[[17401,21531,""Ed_Wood_-LRB-film-RRB-"",1]]]",,1666,Ed Wood is about the eponymous filmmaker.,Supported,,,,,,
106308,Pink is a Dutch singer.,Refuted,"[[[124786,139136,""Pink_-LRB-singer-RRB-"",0]],[[124787,139137,""Pink_-LRB-singer-RRB-"",0]],[[124788,139138,""Pink_-LRB-singer-RRB-"",0]],[[124789,139139,""Pink_-LRB-singer-RRB-"",0]]]",,106308,Pink is a Dutch singer.,Refuted,,,,,,
97458,The final season of Lost was watched by by an average of 9.6 million viewers per episode.,Refuted,"[[[115076,128819,""Lost_-LRB-TV_series-RRB-"",15]]]",,97458,The final season of Lost was watched by by an average of 9.6 million viewers per episode.,Refuted,,,,,,
37067,"Lee Daniels directed a film based on the novel ""Push.""",Supported,"[[[53274,63246,""Lee_Daniels"",1],[53274,63246,""Precious_-LRB-film-RRB-"",0]]]",,37067,"Lee Daniels directed a film based on the novel ""Push.""",Supported,,,,,,
192751,The Colbert Report was broadcast Monday.,Supported,"[[[225525,230161,""The_Colbert_Report"",11],[225525,230161,""The_Colbert_Report"",0]]]",,192751,The Colbert Report was broadcast Monday.,Supported,,,,,,
128141,The Gettysburg Address was delivered by a Secretary of the United States.,Refuted,"[[[150127,165065,""Gettysburg_Address"",0]]]",,128141,The Gettysburg Address was delivered by a Secretary of the United States.,Refuted,,,,,,
134097,Lockhead Martin F-35 Lightning II first flew in 2008.,Refuted,"[[[156640,171237,""Lockheed_Martin_F-35_Lightning_II"",10]]]",,134097,Lockhead Martin F-35 Lightning II first flew in 2008.,Refuted,,,,,,
67582,No Country for Old Men is critically acclaimed.,Supported,"[[[84203,96325,""No_Country_for_Old_Men_-LRB-film-RRB-"",11]]]",,67582,No Country for Old Men is critically acclaimed.,Supported,,,,,,
25289,The Love Club EP is the debut extended play by Lorde.,Supported,"[[[41243,49577,""The_Love_Club_EP"",0]]]",,25289,The Love Club EP is the debut extended play by Lorde.,Supported,,,,,,
16581,Hindu Kush's highest point is the peak called Hindu Kush.,Refuted,"[[[31969,38803,""Hindu_Kush"",5]]]",,16581,Hindu Kush's highest point is the peak called Hindu Kush.,Refuted,,,,,,
172750,The Beach is a film with multiple genres.,Supported,"[[[199471,209148,""The_Beach_-LRB-film-RRB-"",0],[199471,209148,""Adventure_film"",0],[199471,209148,""Drama_-LRB-film_and_television-RRB-"",0]]]",,172750,The Beach is a film with multiple genres.,Supported,,,,,,
111206,Fidel Castro transferred his responsibilities.,Supported,"[[[130584,145378,""Fidel_Castro"",20]]]",,111206,Fidel Castro transferred his responsibilities.,Supported,,,,,,
87903,Mission Impossible 3 stars Maggie Q.,Supported,"[[[274436,269733,""Maggie_Q"",1]],[[274444,269739,""Maggie_Q"",1]],[[322527,310841,""Maggie_Q"",1]],[[323627,311831,""Maggie_Q"",1]]]",,87903,Mission Impossible 3 stars Maggie Q.,Supported,,,,,,
164101,Annie is a movie.,Supported,"[[[188769,200207,""Annie_-LRB-2014_film-RRB-"",0]]]",,164101,Annie is a movie.,Supported,,,,,,
226114,Bongwater was based on a book.,Supported,"[[[269571,265867,""Bongwater_-LRB-film-RRB-"",1]]]",,226114,Bongwater was based on a book.,Supported,,,,,,
168612,The Thin Red Line (1998 film) features a performance by Sean Penn.,Supported,"[[[194196,204585,""The_Thin_Red_Line_-LRB-1998_film-RRB-"",2]]]",,168612,The Thin Red Line (1998 film) features a performance by Sean Penn.,Supported,,,,,,
153437,Menace II Society is a motion picture.,Supported,"[[[177383,190208,""Menace_II_Society"",0]]]",,153437,Menace II Society is a motion picture.,Supported,,,,,,
32927,John Krasinski is an actor on The Office.,Supported,"[[[49017,58358,""John_Krasinski"",1]]]",,32927,John Krasinski is an actor on The Office.,Supported,,,,,,
160927,Juventus F.C. competes in the Coliseum.,Refuted,"[[[185453,197224,""Juventus_F.C."",1]]]",,160927,Juventus F.C. competes in the Coliseum.,Refuted,,,,,,
47525,King Edward the First's occupation of north Scotland was opposed by Andrew Moray.,Supported,"[[[145120,160124,""Andrew_Moray"",1]],[[150285,165207,""Andrew_Moray"",1]],[[311232,301247,""Andrew_Moray"",1]],[[311233,301248,""Andrew_Moray"",1]],[[311235,301250,""Andrew_Moray"",1]],[[311238,301253,""Andrew_Moray"",1]]]",,47525,King Edward the First's occupation of north Scotland was opposed by Andrew Moray.,Supported,,,,,,
103398,The Danish language is spoken only outside of Norway.,Refuted,"[[[32026,38884,""Danish_language"",1]]]",,103398,The Danish language is spoken only outside of Norway.,Refuted,,,,,,
200290,Natural Born Killers was based upon Tarantino's original screenplay without revision.,Refuted,"[[[235593,238205,""Natural_Born_Killers"",5]]]",,200290,Natural Born Killers was based upon Tarantino's original screenplay without revision.,Refuted,,,,,,
152461,Eddie Guerrero had problems with substance abuse.,Supported,"[[[176407,189354,""Eddie_Guerrero"",10]]]",,152461,Eddie Guerrero had problems with substance abuse.,Supported,,,,,,
114469,Simon Cowell has donated zero dollars to anything ever.,Refuted,"[[[134423,149306,""Simon_Cowell"",0],[134423,149306,""Philanthropy"",7]]]",,114469,Simon Cowell has donated zero dollars to anything ever.,Refuted,,,,,,
201576,A thunderstorm requires the presence of lightning.,Supported,"[[[237278,239525,""Thunderstorm"",0]]]",,201576,A thunderstorm requires the presence of lightning.,Supported,,,,,,
175725,The Cry of the Owl is a thriller film.,Supported,"[[[203319,212365,""The_Cry_of_the_Owl_-LRB-2009_film-RRB-"",0]]]",,175725,The Cry of the Owl is a thriller film.,Supported,,,,,,
150765,Penélope Cruz refused to model for Mango.,Refuted,"[[[174576,187751,""Pene\u0301lope_Cruz"",12]]]",,150765,Penélope Cruz refused to model for Mango.,Refuted,,,,,,
80984,Clueless (film) was followed by one young adult novel.,Refuted,"[[[97997,111133,""Clueless_-LRB-film-RRB-"",7],[97997,111133,""Clueless_-LRB-novels-RRB-"",0]]]",,80984,Clueless (film) was followed by one young adult novel.,Refuted,,,,,,
41923,Dilwale Dulhania Le Jayenge was all filmed in China.,Refuted,"[[[58214,68443,""Dilwale_Dulhania_Le_Jayenge"",4]]]",,41923,Dilwale Dulhania Le Jayenge was all filmed in China.,Refuted,,,,,,
69139,Ice-T signed to Sire Records in 1987 when he was 18 years old.,Refuted,"[[[85835,98113,""Ice-T"",1],[85835,98113,""Ice-T"",0]]]",,69139,Ice-T signed to Sire Records in 1987 when he was 18 years old.,Refuted,,,,,,
93610,Britt Robertson is an entertainer.,Supported,"[[[110986,124654,""Britt_Robertson"",0]],[[110986,124655,""Britt_Robertson"",1]],[[110986,124656,""Britt_Robertson"",2]],[[110986,124657,""Britt_Robertson"",3]],[[110986,124658,""Britt_Robertson"",6]],[[110986,124659,""Britt_Robertson"",7]],[[110986,124660,""Britt_Robertson"",8]],[[110986,124661,""Britt_Robertson"",9]],[[110986,124662,""Britt_Robertson"",12]],[[110986,124663,""Britt_Robertson"",13]],[[110986,124664,""Britt_Robertson"",14]],[[110986,124665,""Britt_Robertson"",15]]]",,93610,Britt Robertson is an entertainer.,Supported,,,,,,
187564,Dan Brown wrote a 2003 bestselling novel.,Supported,"[[[218848,225033,""Dan_Brown"",0]]]",,187564,Dan Brown wrote a 2003 bestselling novel.,Supported,,,,,,
142717,A person who was born in August discovered Uranium-235.,Supported,"[[[165776,179761,""Uranium-235"",6],[165776,179761,""Arthur_Jeffrey_Dempster"",0]]]",,142717,A person who was born in August discovered Uranium-235.,Supported,,,,,,
103063,Hermit crabs are animals.,Supported,"[[[121032,135320,""Hermit_crab"",0],[121032,135320,""Crustacean"",0],[121032,135320,""Crustacean"",2]]]",,103063,Hermit crabs are animals.,Supported,,,,,,
122572,Acting is John Krasinski's career.,Supported,"[[[143934,159014,""John_Krasinski"",0]]]",,122572,Acting is John Krasinski's career.,Supported,,,,,,
143046,Henry Cavill played Superman.,Supported,"[[[166115,180058,""Henry_Cavill"",8]]]",,143046,Henry Cavill played Superman.,Supported,,,,,,
47357,Margaret Thatcher implemented policies.,Supported,"[[[63674,74422,""Margaret_Thatcher"",3]]]",,47357,Margaret Thatcher implemented policies.,Supported,,,,,,
224968,Kentucky is known for bluegrass music.,Supported,"[[[268064,264717,""Kentucky"",11]]]",,224968,Kentucky is known for bluegrass music.,Supported,,,,,,
134442,A parent of Jed Whedon was a screenwriter.,Supported,"[[[156992,171553,""Jed_Whedon"",0]]]",,134442,A parent of Jed Whedon was a screenwriter.,Supported,,,,,,
72585,Scream became notable.,Supported,"[[[89295,101991,""Scream_-LRB-franchise-RRB-"",14]]]",,72585,Scream became notable.,Supported,,,,,,
155173,Zac Efron's middle names are Emma and Suzanne.,Refuted,"[[[179261,191793,""Zac_Efron"",0]]]",,155173,Zac Efron's middle names are Emma and Suzanne.,Refuted,,,,,,
25739,Jamie Lee Curtis' father is Tony Curtis.,Supported,"[[[41727,50169,""Jamie_Lee_Curtis"",12]]]",,25739,Jamie Lee Curtis' father is Tony Curtis.,Supported,,,,,,
135180,Yin and yang do not show a balance between opposites.,Refuted,"[[[289638,282707,""Yin_and_yang"",10]],[[291091,284048,""Yin_and_yang"",10]],[[293188,285803,""Yin_and_yang"",10]],[[336646,322169,""Yin_and_yang"",10]],[[336663,322178,""Yin_and_yang"",0]],[[336665,322180,""Yin_and_yang"",0]]]",,135180,Yin and yang do not show a balance between opposites.,Refuted,,,,,,
105176,The Washington Wizards were the winners of four conference titles.,Supported,"[[[123487,137910,""Washington_Wizards"",12]]]",,105176,The Washington Wizards were the winners of four conference titles.,Supported,,,,,,
