claim_id,claim_text,true_label,example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
160304,French Indochina was unofficially known as the Indochinese Union then the Indochinese Federation.,Refuted,160304,French Indochina was unofficially known as the Indochinese Union then the Indochinese Federation.,Refuted,"French Indochina -LRB- previously spelled as French Indo-China -RRB- -LRB- Indochine française សហភ ពឥណ ឌ ច ន Đông Dương thuộc Pháp , -LSB- ɗə̄wŋm jɨ̄əŋ tʰûək fǎp -RSB- , frequently abbreviated to Đông Pháp ; ຝຣັ່ງແຫຼັມອິນດູຈີນ Cantonese : -RRB- , officially known as the Indochinese Union -LRB- Union indochinoise -RRB- after 1887 and the Indochinese Federation -LRB- Fédération indochinoise -RRB- after 1947 , was a grouping of French colonial territories in Southeast Asia .","[[[184778,196672,""French_Indochina"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,No,refuted_to_supported,
99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,"In 1999 , the American Film Institute ranked Bogart as the greatest male star of Classic American cinema .","[[[117503,131414,""Humphrey_Bogart"",16]],[[117517,131424,""Humphrey_Bogart"",16]]]",gpt-5.4,claim_only,Refuted,Yes,,
99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,"In 1999 , the American Film Institute ranked Bogart as the greatest male star of Classic American cinema .","[[[117503,131414,""Humphrey_Bogart"",16]],[[117517,131424,""Humphrey_Bogart"",16]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,"In 1999 , the American Film Institute ranked Bogart as the greatest male star of Classic American cinema .","[[[117503,131414,""Humphrey_Bogart"",16]],[[117517,131424,""Humphrey_Bogart"",16]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,99849,Humphrey Bogart was not ranked greatest male star of Classic American cinema in 1999.,Refuted,"In 1999 , the American Film Institute ranked Bogart as the greatest male star of Classic American cinema .","[[[117503,131414,""Humphrey_Bogart"",16]],[[117517,131424,""Humphrey_Bogart"",16]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
36333,Underdog was directed by a Belgian film director.,Supported,36333,Underdog was directed by a Belgian film director.,Supported,"Directed by Frederik Du Chau and written by Joe Piscatella , Adam Rifkin , and Craig A. Williams , the film stars Jim Belushi , Peter Dinklage , John Slattery , and Patrick Warburton with the voice talents of Jason Lee , Amy Adams , and Brad Garrett .","[[[52533,62501,""Underdog_-LRB-film-RRB-"",1],[52533,62501,""Frederik_Du_Chau"",0]]]",gpt-5.4,claim_only,Refuted,No,supported_to_refuted,
36333,Underdog was directed by a Belgian film director.,Supported,36333,Underdog was directed by a Belgian film director.,Supported,"Directed by Frederik Du Chau and written by Joe Piscatella , Adam Rifkin , and Craig A. Williams , the film stars Jim Belushi , Peter Dinklage , John Slattery , and Patrick Warburton with the voice talents of Jason Lee , Amy Adams , and Brad Garrett .","[[[52533,62501,""Underdog_-LRB-film-RRB-"",1],[52533,62501,""Frederik_Du_Chau"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
36333,Underdog was directed by a Belgian film director.,Supported,36333,Underdog was directed by a Belgian film director.,Supported,"Directed by Frederik Du Chau and written by Joe Piscatella , Adam Rifkin , and Craig A. Williams , the film stars Jim Belushi , Peter Dinklage , John Slattery , and Patrick Warburton with the voice talents of Jason Lee , Amy Adams , and Brad Garrett .","[[[52533,62501,""Underdog_-LRB-film-RRB-"",1],[52533,62501,""Frederik_Du_Chau"",0]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
36333,Underdog was directed by a Belgian film director.,Supported,36333,Underdog was directed by a Belgian film director.,Supported,"Directed by Frederik Du Chau and written by Joe Piscatella , Adam Rifkin , and Craig A. Williams , the film stars Jim Belushi , Peter Dinklage , John Slattery , and Patrick Warburton with the voice talents of Jason Lee , Amy Adams , and Brad Garrett .","[[[52533,62501,""Underdog_-LRB-film-RRB-"",1],[52533,62501,""Frederik_Du_Chau"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
153261,The CONCACAF Champions League is a dead body.,Refuted,153261,The CONCACAF Champions League is a dead body.,Refuted,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .","[[[177210,190085,""CONCACAF_Champions_League"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
153261,The CONCACAF Champions League is a dead body.,Refuted,153261,The CONCACAF Champions League is a dead body.,Refuted,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .","[[[177210,190085,""CONCACAF_Champions_League"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
153261,The CONCACAF Champions League is a dead body.,Refuted,153261,The CONCACAF Champions League is a dead body.,Refuted,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .","[[[177210,190085,""CONCACAF_Champions_League"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
153261,The CONCACAF Champions League is a dead body.,Refuted,153261,The CONCACAF Champions League is a dead body.,Refuted,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .","[[[177210,190085,""CONCACAF_Champions_League"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
85642,Neil Diamond has a middle name called Leslie.,Supported,85642,Neil Diamond has a middle name called Leslie.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[102809,116105,""Neil_Diamond"",0]]]",gpt-5.4,claim_only,Supported,Yes,,
85642,Neil Diamond has a middle name called Leslie.,Supported,85642,Neil Diamond has a middle name called Leslie.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[102809,116105,""Neil_Diamond"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
85642,Neil Diamond has a middle name called Leslie.,Supported,85642,Neil Diamond has a middle name called Leslie.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[102809,116105,""Neil_Diamond"",0]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
85642,Neil Diamond has a middle name called Leslie.,Supported,85642,Neil Diamond has a middle name called Leslie.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[102809,116105,""Neil_Diamond"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
18397,Scandal plays rock music.,Supported,18397,Scandal plays rock music.,Supported,Scandal is an American rock band from the 1980s fronted by Patty Smyth .,"[[[33975,41193,""Scandal_-LRB-American_band-RRB-"",0]],[[33975,41194,""Scandal_-LRB-American_band-RRB-"",1],[33975,41194,""The_Warrior_-LRB-song-RRB-"",0]],[[33975,41195,""Scandal_-LRB-American_band-RRB-"",2],[33975,41195,""Goodbye_to_You_-LRB-Scandal_song-RRB-"",0]]]",gpt-5.4,claim_only,Supported,Yes,,
18397,Scandal plays rock music.,Supported,18397,Scandal plays rock music.,Supported,Scandal is an American rock band from the 1980s fronted by Patty Smyth .,"[[[33975,41193,""Scandal_-LRB-American_band-RRB-"",0]],[[33975,41194,""Scandal_-LRB-American_band-RRB-"",1],[33975,41194,""The_Warrior_-LRB-song-RRB-"",0]],[[33975,41195,""Scandal_-LRB-American_band-RRB-"",2],[33975,41195,""Goodbye_to_You_-LRB-Scandal_song-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
18397,Scandal plays rock music.,Supported,18397,Scandal plays rock music.,Supported,Scandal is an American rock band from the 1980s fronted by Patty Smyth .,"[[[33975,41193,""Scandal_-LRB-American_band-RRB-"",0]],[[33975,41194,""Scandal_-LRB-American_band-RRB-"",1],[33975,41194,""The_Warrior_-LRB-song-RRB-"",0]],[[33975,41195,""Scandal_-LRB-American_band-RRB-"",2],[33975,41195,""Goodbye_to_You_-LRB-Scandal_song-RRB-"",0]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
18397,Scandal plays rock music.,Supported,18397,Scandal plays rock music.,Supported,Scandal is an American rock band from the 1980s fronted by Patty Smyth .,"[[[33975,41193,""Scandal_-LRB-American_band-RRB-"",0]],[[33975,41194,""Scandal_-LRB-American_band-RRB-"",1],[33975,41194,""The_Warrior_-LRB-song-RRB-"",0]],[[33975,41195,""Scandal_-LRB-American_band-RRB-"",2],[33975,41195,""Goodbye_to_You_-LRB-Scandal_song-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
57622,B. R. Ambedkar was the recipient of an award.,Supported,57622,B. R. Ambedkar was the recipient of an award.,Supported,"In 1990 , the Bharat Ratna , India 's highest civilian award , was posthumously conferred upon Ambedkar .","[[[73975,85209,""B._R._Ambedkar"",10]]]",gpt-5.4,claim_only,Supported,Yes,,
57622,B. R. Ambedkar was the recipient of an award.,Supported,57622,B. R. Ambedkar was the recipient of an award.,Supported,"In 1990 , the Bharat Ratna , India 's highest civilian award , was posthumously conferred upon Ambedkar .","[[[73975,85209,""B._R._Ambedkar"",10]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
57622,B. R. Ambedkar was the recipient of an award.,Supported,57622,B. R. Ambedkar was the recipient of an award.,Supported,"In 1990 , the Bharat Ratna , India 's highest civilian award , was posthumously conferred upon Ambedkar .","[[[73975,85209,""B._R._Ambedkar"",10]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
57622,B. R. Ambedkar was the recipient of an award.,Supported,57622,B. R. Ambedkar was the recipient of an award.,Supported,"In 1990 , the Bharat Ratna , India 's highest civilian award , was posthumously conferred upon Ambedkar .","[[[73975,85209,""B._R._Ambedkar"",10]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
60144,James Brolin is not from America.,Refuted,60144,James Brolin is not from America.,Refuted,"James Brolin -LRB- -LSB- ˈbroʊlᵻn -RSB- born July 18 , 1940 -RRB- is an American actor , producer , and director , best known for his roles in film and television , including sitcoms and soap operas .","[[[76568,87868,""James_Brolin"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
60144,James Brolin is not from America.,Refuted,60144,James Brolin is not from America.,Refuted,"James Brolin -LRB- -LSB- ˈbroʊlᵻn -RSB- born July 18 , 1940 -RRB- is an American actor , producer , and director , best known for his roles in film and television , including sitcoms and soap operas .","[[[76568,87868,""James_Brolin"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
60144,James Brolin is not from America.,Refuted,60144,James Brolin is not from America.,Refuted,"James Brolin -LRB- -LSB- ˈbroʊlᵻn -RSB- born July 18 , 1940 -RRB- is an American actor , producer , and director , best known for his roles in film and television , including sitcoms and soap operas .","[[[76568,87868,""James_Brolin"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
60144,James Brolin is not from America.,Refuted,60144,James Brolin is not from America.,Refuted,"James Brolin -LRB- -LSB- ˈbroʊlᵻn -RSB- born July 18 , 1940 -RRB- is an American actor , producer , and director , best known for his roles in film and television , including sitcoms and soap operas .","[[[76568,87868,""James_Brolin"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[185339,197107,""Juventus_F.C."",1],[185339,197107,""Juventus_Stadium"",0]]]",gpt-5.4,claim_only,Supported,Yes,,
160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[185339,197107,""Juventus_F.C."",1],[185339,197107,""Juventus_Stadium"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[185339,197107,""Juventus_F.C."",1],[185339,197107,""Juventus_Stadium"",0]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,160814,Juventus Stadium in Turin is the home stadium for Juventus F.C.,Supported,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[185339,197107,""Juventus_F.C."",1],[185339,197107,""Juventus_Stadium"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
8316,Brent Mydland was a member of the Grateful Dead.,Supported,8316,Brent Mydland was a member of the Grateful Dead.,Supported,"The other official members of the band are Tom Constanten -LRB- keyboards ; 1968 -- 1970 -RRB- , John Perry Barlow -LRB- nonperforming lyricist ; 1971 -- 1995 -RRB- , Keith Godchaux -LRB- keyboards ; 1971 -- 1979 -RRB- , Donna Godchaux -LRB- vocals ; 1972 -- 1979 -RRB- , Brent Mydland -LRB- keyboards , vocals ; 1979 -- 1990 -RRB- , and Vince Welnick -LRB- keyboards , vocals ; 1990 -- 1995 -RRB- .","[[[13512,16877,""Grateful_Dead"",15]]]",gpt-5.4,claim_only,Supported,Yes,,
8316,Brent Mydland was a member of the Grateful Dead.,Supported,8316,Brent Mydland was a member of the Grateful Dead.,Supported,"The other official members of the band are Tom Constanten -LRB- keyboards ; 1968 -- 1970 -RRB- , John Perry Barlow -LRB- nonperforming lyricist ; 1971 -- 1995 -RRB- , Keith Godchaux -LRB- keyboards ; 1971 -- 1979 -RRB- , Donna Godchaux -LRB- vocals ; 1972 -- 1979 -RRB- , Brent Mydland -LRB- keyboards , vocals ; 1979 -- 1990 -RRB- , and Vince Welnick -LRB- keyboards , vocals ; 1990 -- 1995 -RRB- .","[[[13512,16877,""Grateful_Dead"",15]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
8316,Brent Mydland was a member of the Grateful Dead.,Supported,8316,Brent Mydland was a member of the Grateful Dead.,Supported,"The other official members of the band are Tom Constanten -LRB- keyboards ; 1968 -- 1970 -RRB- , John Perry Barlow -LRB- nonperforming lyricist ; 1971 -- 1995 -RRB- , Keith Godchaux -LRB- keyboards ; 1971 -- 1979 -RRB- , Donna Godchaux -LRB- vocals ; 1972 -- 1979 -RRB- , Brent Mydland -LRB- keyboards , vocals ; 1979 -- 1990 -RRB- , and Vince Welnick -LRB- keyboards , vocals ; 1990 -- 1995 -RRB- .","[[[13512,16877,""Grateful_Dead"",15]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
