claim_id,claim,true_label,predicted_label,model,gold_evidence,raw_model_output,taxonomy_label,taxonomy_notes
22639,Mellila is a city in the country of Spain.,Refuted,Supported,gpt-5.4-mini,"Melilla -LRB- -LSB- məˈliːjə -RSB- ; -LSB- meˈliʎa -RSB- , -LSB- meˈliʝa -RSB- ; Mřič -LSB- , Maliliyyah -RRB- is a Spanish autonomous city located on the north coast of Africa , sharing a border with Morocco with an area of 12.3 km2 .",,,
134387,2016 Tour de France was not won by Chris Froome.,Supported,Refuted,gpt-5.4,"A total of 198 riders from 22 teams entered the 21-stage race , which was won by Chris Froome of .",,,
134387,2016 Tour de France was not won by Chris Froome.,Supported,Refuted,gpt-5.4-mini,"A total of 198 riders from 22 teams entered the 21-stage race , which was won by Chris Froome of .",,,
25545,"Janelle Monáe was conceived on December 1st, 1985.",Refuted,Supported,gpt-5.4-mini,"Janelle Monáe Robinson -LRB- born December 1 , 1985 -RRB- -LRB- -LSB- dʒəˈnɛl_moʊˈneɪ -RSB- -RRB- is an American singer , songwriter , actress , and model signed to her own imprint , Wondaland Arts Society , and Atlantic Records .",,,
189776,"Matthias Corvinus, King of Hungary, established a royal theater troupe between 1458 and 1490.",Supported,Refuted,gpt-5.4,"Matthias Corvinus , also called Matthias I -LRB- Hunyadi Mátyás , Matija Korvin , Matia Corvin , Matej Korvín , Matyáš Korvín 23 February 1443 -- 6 April 1490 -RRB- , was King of Hungary and Croatia from 1458 to 1490 .",,,
189776,"Matthias Corvinus, King of Hungary, established a royal theater troupe between 1458 and 1490.",Supported,Refuted,gpt-5.4-mini,"Matthias Corvinus , also called Matthias I -LRB- Hunyadi Mátyás , Matija Korvin , Matia Corvin , Matej Korvín , Matyáš Korvín 23 February 1443 -- 6 April 1490 -RRB- , was King of Hungary and Croatia from 1458 to 1490 .",,,
108767,Jonah Hill made $16 million dollars in June of 2014.,Refuted,Supported,gpt-5.4-mini,"Hill ranked 28th on Forbes magazine 's ranking of world 's highest paid actors from June 2014 to June 2015 , bringing in $ 16million .",,,
18065,Colombiana was produced by Olivier Megaton.,Refuted,Supported,gpt-5.4-mini,Colombiana is a 2011 French action film co-written and produced by Luc Besson and directed by Olivier Megaton .,,,
142462,"During the Battle of France, English forces occupied Paris.",Supported,Refuted,gpt-5.4,German forces occupied Paris unopposed on 14 June after a chaotic period of flight of the French government that led to a collapse of the French army .,,,
142462,"During the Battle of France, English forces occupied Paris.",Supported,Refuted,gpt-5.4-mini,German forces occupied Paris unopposed on 14 June after a chaotic period of flight of the French government that led to a collapse of the French army .,,,
222661,A United Kingdom is a biographical romantic comedy film.,Supported,Refuted,gpt-5.4,"A United Kingdom is a 2016 British biographical romantic drama film directed by Amma Asante and written by Guy Hibbert , based on the true-life romance between Sir Seretse Khama and his wife Ruth Williams Khama .",,,
222661,A United Kingdom is a biographical romantic comedy film.,Supported,Refuted,gpt-5.4-mini,"A United Kingdom is a 2016 British biographical romantic drama film directed by Amma Asante and written by Guy Hibbert , based on the true-life romance between Sir Seretse Khama and his wife Ruth Williams Khama .",,,
201801,Dakota Fanning is incapable of being involved with a film called Annie James in The Motel Life.,Refuted,Supported,gpt-5.4-mini,"Her recent film roles have included the eponymous character in Coraline -LRB- 2009 -RRB- , Cherie Currie in The Runaways -LRB- 2010 -RRB- , Annie James in The Motel Life -LRB- 2013 -RRB- , and Jane in The Twilight Saga -LRB- 2009 -- 12 -RRB- .",,,
181118,"So You Think You Can Dance premiered before July 20th, 2005.",Supported,Refuted,gpt-5.4,"The series premiered on July 20 , 2005 with over ten million viewers and ended the summer season as the top-rated show on television .",,,
181118,"So You Think You Can Dance premiered before July 20th, 2005.",Supported,Refuted,gpt-5.4-mini,"The series premiered on July 20 , 2005 with over ten million viewers and ended the summer season as the top-rated show on television .",,,
189714,Action films are a subgenre of martial arts films.,Refuted,Supported,gpt-5.4-mini,"A subgenre of the action film , martial arts films contain numerous martial arts fights between characters .",,,
173492,Sancho Panza is a fictional character in a novel written by a Spanish writer born in 1616.,Refuted,Supported,gpt-5.4-mini,Sancho Panza -LSB- ˈsantʃo ˈpanθa -RSB- is a fictional character in the novel Don Quixote written by Spanish author Don Miguel de Cervantes Saavedra in 1605 .,,,
180726,Victoria (Dance Exponents song) reached number 8 on the New Zealand singles chart.,Supported,Refuted,gpt-5.4,Released in 1982 it reached Number 6 on the New Zealand singles chart .,,,
180726,Victoria (Dance Exponents song) reached number 8 on the New Zealand singles chart.,Supported,Refuted,gpt-5.4-mini,Released in 1982 it reached Number 6 on the New Zealand singles chart .,,,
102789,The Burj Khalifa contains 65 escalators.,Refuted,Supported,gpt-5.4-mini,It contains a total of 57 elevators and 8 escalators .,,,
128709,Coeliac disease may not result in increased risk of early death.,Refuted,Supported,gpt-5.4,"If untreated , it may result in cancers such as intestinal lymphoma and a slight increased risk of early death .",,,
135291,TV Choice is on from Saturday to Friday.,Refuted,Supported,gpt-5.4,"It features weekly TV broadcast programming listings , running from Saturday to Friday , and goes on sale every Tuesday .",,,
135291,TV Choice is on from Saturday to Friday.,Refuted,Supported,gpt-5.4-mini,"It features weekly TV broadcast programming listings , running from Saturday to Friday , and goes on sale every Tuesday .",,,
127128,B. R. Ambedkar was born in the 20th century.,Refuted,Supported,gpt-5.4-mini,"Bhimrao Ramji Ambedkar -LRB- 14 April 1891 -- 6 December 1956 -RRB- , popularly known as Baba Saheb , was an Indian jurist , economist , politician and social reformer who inspired the Dalit Buddhist Movement and campaigned against social discrimination against Untouchables -LRB- Dalits -RRB- , while also supporting the rights of women and labour .",,,
50486,The Atlanta metropolitan area covers 39 counties.,Supported,Refuted,gpt-5.4,The Combined Statistical Area spans up to 39 counties in north Georgia and had an estimated 2015 population of 6.3 million people .,,,
29257,Agent Raghav – Crime Branch is a television serial.,Refuted,Supported,gpt-5.4,"Agent Raghav -- Crime Branch is an Indian crime fiction anthology television series , which premiered on & TV from 5 September 2015 to 10 April 2016 for one hour at Saturday and Sunday nights .",,,
29257,Agent Raghav – Crime Branch is a television serial.,Refuted,Supported,gpt-5.4-mini,"Agent Raghav -- Crime Branch is an Indian crime fiction anthology television series , which premiered on & TV from 5 September 2015 to 10 April 2016 for one hour at Saturday and Sunday nights .",,,
161903,Alan Shepard was Chief of the Astronaut Office from November 1968 to July 1969.,Supported,Refuted,gpt-5.4,"He was Chief of the Astronaut Office from November 1963 to July 1969 -LRB- the approximate period of his grounding -RRB- , and from June 1971 until his retirement from the United States Navy and NASA on August 1 , 1974 .",,,
73412,Marco Polo was an Asia.,Supported,Refuted,gpt-5.4,"The three of them embarked on an epic journey to Asia , returning after 24 years to find Venice at war with Genoa ; Marco was imprisoned and dictated his stories to a cellmate .",,,
73412,Marco Polo was an Asia.,Supported,Refuted,gpt-5.4-mini,"The three of them embarked on an epic journey to Asia , returning after 24 years to find Venice at war with Genoa ; Marco was imprisoned and dictated his stories to a cellmate .",,,
195020,Girl is criticized as G I R L.,Refuted,Supported,gpt-5.4,Girl -LRB- stylized as G I R L -RRB- is the second studio album by American singer and record producer Pharrell Williams .,,,
71911,The Tenth Doctor recruits Wilfred Mott to assist him throughout The End of Time.,Supported,Refuted,gpt-5.4,"He eventually parts ways with them all by the end of the 2008 series finale , `` Journey 's End '' , after which he attempts to travel alone for the duration of the 2008 -- 2010 specials before being accompanied by Donna Noble 's grandfather Wilfred Mott on his final adventure in The End of Time .",,,
156803,Aparshakti Khurana works in journalism.,Supported,Refuted,gpt-5.4-mini,"Aparshakti Khurrana is an Indian Bollywood actor , RJ , and TV anchor . A news presenter -- also known as a newsreader , newscaster -LRB- short for `` news broadcaster '' -RRB- , anchorman or anchorwoman , news anchor or simply an anchor -- is a person who presents news during a news program on television , on the radio or on the Internet . Journalism is the production and distribution of reports on the interaction of events , facts , ideas , and people that are the `` news of the day '' and that impacts society to at least some degree .",,,
107308,Liam Neeson was passed over for an Academy Award.,Refuted,Supported,gpt-5.4,"He has been nominated for a number of awards , including an Academy Award for Best Actor , a BAFTA Award for Best Actor in a Leading Role and three Golden Globe Awards for Best Actor in a Motion Picture Drama .",,,
107308,Liam Neeson was passed over for an Academy Award.,Refuted,Supported,gpt-5.4-mini,"He has been nominated for a number of awards , including an Academy Award for Best Actor , a BAFTA Award for Best Actor in a Leading Role and three Golden Globe Awards for Best Actor in a Motion Picture Drama .",,,
106211,Daredevil is based on the Marvel Comics snail of the same name.,Supported,Refuted,gpt-5.4,"Marvel 's Daredevil , or simply Daredevil , is an American web television series created for Netflix by Drew Goddard , based on the Marvel Comics character of the same name .",,,
106211,Daredevil is based on the Marvel Comics snail of the same name.,Supported,Refuted,gpt-5.4-mini,"Marvel 's Daredevil , or simply Daredevil , is an American web television series created for Netflix by Drew Goddard , based on the Marvel Comics character of the same name .",,,
153147,Brazzers is based in Quebec.,Refuted,Supported,gpt-5.4,"Brazzers -LRB- -LSB- ˈbræzərz -RSB- -RRB- is a pornographic production company based in Montreal , Canada .",,,
153147,Brazzers is based in Quebec.,Refuted,Supported,gpt-5.4-mini,"Brazzers -LRB- -LSB- ˈbræzərz -RSB- -RRB- is a pornographic production company based in Montreal , Canada .",,,
203695,Poseidon had a budget of $160 million and did not make a profit.,Refuted,Supported,gpt-5.4,"Poseidon grossed $ 181,674,817 at the worldwide box office on a budget of $ 160 million .",,,
175464,Christian Gottlob Neefe died in February 1798.,Refuted,Supported,gpt-5.4-mini,Christian Gottlob Neefe -LRB- -LSB- ˈneːfə -RSB- ; 5 February 1748 -- 28 January 1798 -RRB- was a German opera composer and conductor .,,,
212317,Mary-Kate Olsen and Ashley Olsen are former child artists.,Refuted,Supported,gpt-5.4,"Mary-Kate Olsen and Ashley Olsen -LRB- born June 13 , 1986 -RRB- , also known as the Olsen twins collectively , are American fashion designers and former child actresses .",,,
212317,Mary-Kate Olsen and Ashley Olsen are former child artists.,Refuted,Supported,gpt-5.4-mini,"Mary-Kate Olsen and Ashley Olsen -LRB- born June 13 , 1986 -RRB- , also known as the Olsen twins collectively , are American fashion designers and former child actresses .",,,
